,,is_producer
Netherlands Antilles,Milk - Excluding Butter,False
Netherlands Antilles,Millet and products,False
Netherlands Antilles,Mules,False
Netherlands Antilles,Mutton & Goat Meat,False
Netherlands Antilles,Nuts and products,False
Netherlands Antilles,Oats,False
Netherlands Antilles,"Offals, Edible",False
Netherlands Antilles,"Oil, palm fruit",False
Netherlands Antilles,"Oilcrops Oil, Other",False
Netherlands Antilles,"Oilcrops, Other",False
Netherlands Antilles,"Oilseed Cakes, Other",False
Netherlands Antilles,Olive Oil,False
Netherlands Antilles,Olives (including preserved),False
Netherlands Antilles,Onions,False
Netherlands Antilles,"Oranges, Mandarines",False
Netherlands Antilles,Palm Oil,False
Netherlands Antilles,Palm kernels,False
Netherlands Antilles,Palmkernel Cake,False
Netherlands Antilles,Palmkernel Oil,False
Netherlands Antilles,Peas,False
Netherlands Antilles,Pepper,False
Netherlands Antilles,Pigmeat,False
Netherlands Antilles,Pigs,False
Netherlands Antilles,Pimento,False
Netherlands Antilles,Pineapples and products,False
Netherlands Antilles,Plantains,False
Netherlands Antilles,Potatoes and products,False
Netherlands Antilles,Poultry Birds,False
Netherlands Antilles,Poultry Meat,False
Netherlands Antilles,"Pulses, Other and products",False
Netherlands Antilles,Rabbits and hares,False
Netherlands Antilles,Rape and Mustard Cake,False
Netherlands Antilles,Rape and Mustard Oil,False
Netherlands Antilles,Rape and Mustardseed,False
Netherlands Antilles,Rice and products,False
Netherlands Antilles,Ricebran Oil,False
Netherlands Antilles,"Rodents, other",False
Netherlands Antilles,"Roots, Other",False
Netherlands Antilles,Rubber,False
Netherlands Antilles,Rye and products,False
Netherlands Antilles,Seed cotton,False
Netherlands Antilles,Sesame seed,False
Netherlands Antilles,Sesameseed Cake,False
Netherlands Antilles,Sesameseed Oil,False
Netherlands Antilles,Sheep,False
Netherlands Antilles,Silk,False
Netherlands Antilles,Sisal,False
Netherlands Antilles,"Soft-Fibres, Other",False
Netherlands Antilles,Sorghum and products,False
Netherlands Antilles,Soyabean Cake,False
Netherlands Antilles,Soyabean Oil,False
Netherlands Antilles,Soyabeans,False
Netherlands Antilles,"Spices, Other",False
Netherlands Antilles,Sugar (Raw Equivalent),False
Netherlands Antilles,Sugar beet,False
Netherlands Antilles,Sugar cane,False
Netherlands Antilles,Sugar non-centrifugal,False
Netherlands Antilles,Sunflower seed,False
Netherlands Antilles,Sunflowerseed Cake,False
Netherlands Antilles,Sunflowerseed Oil,False
Netherlands Antilles,Sweet potatoes,False
Netherlands Antilles,"Sweeteners, Other",False
Netherlands Antilles,Tea (including mate),False
Netherlands Antilles,Tobacco,False
Netherlands Antilles,Tomatoes and products,False
Netherlands Antilles,"Vegetables, Other",False
Netherlands Antilles,Wheat and products,False
Netherlands Antilles,Wine,False
Netherlands Antilles,Wool (Clean Eq.),False
Netherlands Antilles,Yams,False
New Caledonia,Abaca,False
New Caledonia,"Alcohol, Non-Food",False
New Caledonia,Apples and products,False
New Caledonia,Asses,False
New Caledonia,Bananas,True
New Caledonia,Barley and products,False
New Caledonia,Beans,False
New Caledonia,Beer,True
New Caledonia,"Beverages, Alcoholic",False
New Caledonia,"Beverages, Fermented",False
New Caledonia,Bovine Meat,True
New Caledonia,Buffaloes,False
New Caledonia,"Butter, Ghee",False
New Caledonia,"Camelids, other",False
New Caledonia,Camels,False
New Caledonia,Cassava and products,True
New Caledonia,Cattle,True
New Caledonia,"Cereals, Other",False
New Caledonia,"Citrus, Other",False
New Caledonia,Cloves,False
New Caledonia,Cocoa Beans and products,False
New Caledonia,Coconut Oil,True
New Caledonia,Coconuts - Incl Copra,True
New Caledonia,Coffee and products,True
New Caledonia,Copra Cake,True
New Caledonia,Cotton lint,False
New Caledonia,Cottonseed,False
New Caledonia,Cottonseed Cake,False
New Caledonia,Cottonseed Oil,False
New Caledonia,Dates,False
New Caledonia,Eggs,True
New Caledonia,"Fats, Animals, Raw",False
New Caledonia,"Fish, Seafood",True
New Caledonia,Fodder crops,False
New Caledonia,"Fruits, Other",True
New Caledonia,Goats,True
New Caledonia,Grapefruit and products,False
New Caledonia,Grapes and products (excl wine),False
New Caledonia,Grazing,True
New Caledonia,Groundnut Cake,False
New Caledonia,Groundnut Oil,False
New Caledonia,Groundnuts,False
New Caledonia,"Hard Fibres, Other",False
New Caledonia,Hides and skins,True
New Caledonia,Honey,False
New Caledonia,Hops,False
New Caledonia,Horses,False
New Caledonia,Jute,False
New Caledonia,Jute-Like Fibres,False
New Caledonia,"Lemons, Limes and products",True
New Caledonia,Maize Germ Oil,False
New Caledonia,Maize and products,True
New Caledonia,"Meat, Other",False
New Caledonia,Milk - Excluding Butter,False
New Caledonia,Millet and products,False
New Caledonia,Mules,False
New Caledonia,Mutton & Goat Meat,False
New Caledonia,Nuts and products,False
New Caledonia,Oats,False
New Caledonia,"Offals, Edible",True
New Caledonia,"Oil, palm fruit",False
New Caledonia,"Oilcrops Oil, Other",False
New Caledonia,"Oilcrops, Other",False
New Caledonia,"Oilseed Cakes, Other",False
New Caledonia,Olive Oil,False
New Caledonia,Olives (including preserved),False
New Caledonia,Onions,False
New Caledonia,"Oranges, Mandarines",True
New Caledonia,Palm Oil,False
New Caledonia,Palm kernels,False
New Caledonia,Palmkernel Cake,False
New Caledonia,Palmkernel Oil,False
New Caledonia,Peas,False
New Caledonia,Pepper,False
New Caledonia,Pigmeat,True
New Caledonia,Pigs,True
New Caledonia,Pimento,False
New Caledonia,Pineapples and products,False
New Caledonia,Plantains,True
New Caledonia,Potatoes and products,True
New Caledonia,Poultry Birds,True
New Caledonia,Poultry Meat,True
New Caledonia,"Pulses, Other and products",True
New Caledonia,Rabbits and hares,False
New Caledonia,Rape and Mustard Cake,False
New Caledonia,Rape and Mustard Oil,False
New Caledonia,Rape and Mustardseed,False
New Caledonia,Rice and products,False
New Caledonia,Ricebran Oil,False
New Caledonia,"Rodents, other",False
New Caledonia,"Roots, Other",True
New Caledonia,Rubber,False
New Caledonia,Rye and products,False
New Caledonia,Seed cotton,False
New Caledonia,Sesame seed,False
New Caledonia,Sesameseed Cake,False
New Caledonia,Sesameseed Oil,False
New Caledonia,Sheep,True
New Caledonia,Silk,False
New Caledonia,Sisal,False
New Caledonia,"Soft-Fibres, Other",False
New Caledonia,Sorghum and products,False
New Caledonia,Soyabean Cake,False
New Caledonia,Soyabean Oil,False
New Caledonia,Soyabeans,False
New Caledonia,"Spices, Other",False
New Caledonia,Sugar (Raw Equivalent),False
New Caledonia,Sugar beet,False
New Caledonia,Sugar cane,False
New Caledonia,Sugar non-centrifugal,False
New Caledonia,Sunflower seed,False
New Caledonia,Sunflowerseed Cake,False
New Caledonia,Sunflowerseed Oil,False
New Caledonia,Sweet potatoes,True
New Caledonia,"Sweeteners, Other",False
New Caledonia,Tea (including mate),False
New Caledonia,Tobacco,False
New Caledonia,Tomatoes and products,False
New Caledonia,"Vegetables, Other",True
New Caledonia,Wheat and products,True
New Caledonia,Wine,False
New Caledonia,Wool (Clean Eq.),False
New Caledonia,Yams,True
New Zealand,Abaca,False
New Zealand,"Alcohol, Non-Food",True
New Zealand,Apples and products,True
New Zealand,Asses,False
New Zealand,Bananas,False
New Zealand,Barley and products,True
New Zealand,Beans,False
New Zealand,Beer,True
New Zealand,"Beverages, Alcoholic",True
New Zealand,"Beverages, Fermented",True
New Zealand,Bovine Meat,True
New Zealand,Buffaloes,False
New Zealand,"Butter, Ghee",True
New Zealand,"Camelids, other",False
New Zealand,Camels,True
New Zealand,Cassava and products,False
New Zealand,Cattle,True
New Zealand,"Cereals, Other",True
New Zealand,"Citrus, Other",True
New Zealand,Cloves,False
New Zealand,Cocoa Beans and products,False
New Zealand,Coconut Oil,False
New Zealand,Coconuts - Incl Copra,False
New Zealand,Coffee and products,False
New Zealand,Copra Cake,False
New Zealand,Cotton lint,False
New Zealand,Cottonseed,False
New Zealand,Cottonseed Cake,False
New Zealand,Cottonseed Oil,False
New Zealand,Dates,False
New Zealand,Eggs,True
New Zealand,"Fats, Animals, Raw",True
New Zealand,"Fish, Seafood",True
New Zealand,Fodder crops,True
New Zealand,"Fruits, Other",True
New Zealand,Goats,True
New Zealand,Grapefruit and products,True
New Zealand,Grapes and products (excl wine),True
New Zealand,Grazing,True
New Zealand,Groundnut Cake,False
New Zealand,Groundnut Oil,False
New Zealand,Groundnuts,False
New Zealand,"Hard Fibres, Other",True
New Zealand,Hides and skins,True
New Zealand,Honey,True
New Zealand,Hops,True
New Zealand,Horses,True
New Zealand,Jute,False
New Zealand,Jute-Like Fibres,False
New Zealand,"Lemons, Limes and products",True
New Zealand,Maize Germ Oil,True
New Zealand,Maize and products,True
New Zealand,"Meat, Other",False
New Zealand,Milk - Excluding Butter,True
New Zealand,Millet and products,False
New Zealand,Mules,True
New Zealand,Mutton & Goat Meat,True
New Zealand,Nuts and products,True
New Zealand,Oats,True
New Zealand,"Offals, Edible",True
New Zealand,"Oil, palm fruit",False
New Zealand,"Oilcrops Oil, Other",True
New Zealand,"Oilcrops, Other",True
New Zealand,"Oilseed Cakes, Other",True
New Zealand,Olive Oil,False
New Zealand,Olives (including preserved),False
New Zealand,Onions,True
New Zealand,"Oranges, Mandarines",True
New Zealand,Palm Oil,False
New Zealand,Palm kernels,False
New Zealand,Palmkernel Cake,False
New Zealand,Palmkernel Oil,False
New Zealand,Peas,True
New Zealand,Pepper,False
New Zealand,Pigmeat,True
New Zealand,Pigs,True
New Zealand,Pimento,False
New Zealand,Pineapples and products,False
New Zealand,Plantains,False
New Zealand,Potatoes and products,True
New Zealand,Poultry Birds,True
New Zealand,Poultry Meat,True
New Zealand,"Pulses, Other and products",True
New Zealand,Rabbits and hares,False
New Zealand,Rape and Mustard Cake,False
New Zealand,Rape and Mustard Oil,False
New Zealand,Rape and Mustardseed,True
New Zealand,Rice and products,False
New Zealand,Ricebran Oil,False
New Zealand,"Rodents, other",False
New Zealand,"Roots, Other",False
New Zealand,Rubber,False
New Zealand,Rye and products,False
New Zealand,Seed cotton,False
New Zealand,Sesame seed,False
New Zealand,Sesameseed Cake,False
New Zealand,Sesameseed Oil,False
New Zealand,Sheep,True
New Zealand,Silk,False
New Zealand,Sisal,False
New Zealand,"Soft-Fibres, Other",False
New Zealand,Sorghum and products,False
New Zealand,Soyabean Cake,False
New Zealand,Soyabean Oil,False
New Zealand,Soyabeans,False
New Zealand,"Spices, Other",False
New Zealand,Sugar (Raw Equivalent),False
New Zealand,Sugar beet,False
New Zealand,Sugar cane,False
New Zealand,Sugar non-centrifugal,False
New Zealand,Sunflower seed,False
New Zealand,Sunflowerseed Cake,False
New Zealand,Sunflowerseed Oil,False
New Zealand,Sweet potatoes,True
New Zealand,"Sweeteners, Other",True
New Zealand,Tea (including mate),False
New Zealand,Tobacco,False
New Zealand,Tomatoes and products,True
New Zealand,"Vegetables, Other",True
New Zealand,Wheat and products,True
New Zealand,Wine,True
New Zealand,Wool (Clean Eq.),True
New Zealand,Yams,False
Nicaragua,Abaca,False
Nicaragua,"Alcohol, Non-Food",True
Nicaragua,Apples and products,False
Nicaragua,Asses,False
Nicaragua,Bananas,True
Nicaragua,Barley and products,False
Nicaragua,Beans,True
Nicaragua,Beer,True
Nicaragua,"Beverages, Alcoholic",True
Nicaragua,"Beverages, Fermented",False
Nicaragua,Bovine Meat,True
Nicaragua,Buffaloes,False
Nicaragua,"Butter, Ghee",True
Nicaragua,"Camelids, other",False
Nicaragua,Camels,False
Nicaragua,Cassava and products,True
Nicaragua,Cattle,True
Nicaragua,"Cereals, Other",True
Nicaragua,"Citrus, Other",True
Nicaragua,Cloves,False
Nicaragua,Cocoa Beans and products,True
Nicaragua,Coconut Oil,True
Nicaragua,Coconuts - Incl Copra,True
Nicaragua,Coffee and products,True
Nicaragua,Copra Cake,True
Nicaragua,Cotton lint,True
Nicaragua,Cottonseed,True
Nicaragua,Cottonseed Cake,True
Nicaragua,Cottonseed Oil,True
Nicaragua,Dates,False
Nicaragua,Eggs,True
Nicaragua,"Fats, Animals, Raw",True
Nicaragua,"Fish, Seafood",True
Nicaragua,Fodder crops,False
Nicaragua,"Fruits, Other",True
Nicaragua,Goats,True
Nicaragua,Grapefruit and products,False
Nicaragua,Grapes and products (excl wine),False
Nicaragua,Grazing,True
Nicaragua,Groundnut Cake,True
Nicaragua,Groundnut Oil,True
Nicaragua,Groundnuts,True
Nicaragua,"Hard Fibres, Other",True
Nicaragua,Hides and skins,True
Nicaragua,Honey,False
Nicaragua,Hops,False
Nicaragua,Horses,True
Nicaragua,Jute,False
Nicaragua,Jute-Like Fibres,False
Nicaragua,"Lemons, Limes and products",False
Nicaragua,Maize Germ Oil,False
Nicaragua,Maize and products,True
Nicaragua,"Meat, Other",True
Nicaragua,Milk - Excluding Butter,True
Nicaragua,Millet and products,False
Nicaragua,Mules,False
Nicaragua,Mutton & Goat Meat,False
Nicaragua,Nuts and products,False
Nicaragua,Oats,False
Nicaragua,"Offals, Edible",True
Nicaragua,"Oil, palm fruit",True
Nicaragua,"Oilcrops Oil, Other",False
Nicaragua,"Oilcrops, Other",False
Nicaragua,"Oilseed Cakes, Other",False
Nicaragua,Olive Oil,False
Nicaragua,Olives (including preserved),False
Nicaragua,Onions,True
Nicaragua,"Oranges, Mandarines",True
Nicaragua,Palm Oil,True
Nicaragua,Palm kernels,True
Nicaragua,Palmkernel Cake,True
Nicaragua,Palmkernel Oil,True
Nicaragua,Peas,False
Nicaragua,Pepper,False
Nicaragua,Pigmeat,True
Nicaragua,Pigs,True
Nicaragua,Pimento,False
Nicaragua,Pineapples and products,True
Nicaragua,Plantains,True
Nicaragua,Potatoes and products,True
Nicaragua,Poultry Birds,True
Nicaragua,Poultry Meat,True
Nicaragua,"Pulses, Other and products",False
Nicaragua,Rabbits and hares,False
Nicaragua,Rape and Mustard Cake,False
Nicaragua,Rape and Mustard Oil,False
Nicaragua,Rape and Mustardseed,False
Nicaragua,Rice and products,True
Nicaragua,Ricebran Oil,False
Nicaragua,"Rodents, other",False
Nicaragua,"Roots, Other",True
Nicaragua,Rubber,False
Nicaragua,Rye and products,False
Nicaragua,Seed cotton,True
Nicaragua,Sesame seed,True
Nicaragua,Sesameseed Cake,False
Nicaragua,Sesameseed Oil,False
Nicaragua,Sheep,True
Nicaragua,Silk,False
Nicaragua,Sisal,False
Nicaragua,"Soft-Fibres, Other",False
Nicaragua,Sorghum and products,True
Nicaragua,Soyabean Cake,True
Nicaragua,Soyabean Oil,True
Nicaragua,Soyabeans,True
Nicaragua,"Spices, Other",False
Nicaragua,Sugar (Raw Equivalent),True
Nicaragua,Sugar beet,False
Nicaragua,Sugar cane,True
Nicaragua,Sugar non-centrifugal,True
Nicaragua,Sunflower seed,False
Nicaragua,Sunflowerseed Cake,False
Nicaragua,Sunflowerseed Oil,False
Nicaragua,Sweet potatoes,False
Nicaragua,"Sweeteners, Other",True
Nicaragua,Tea (including mate),False
Nicaragua,Tobacco,True
Nicaragua,Tomatoes and products,True
Nicaragua,"Vegetables, Other",True
Nicaragua,Wheat and products,False
Nicaragua,Wine,False
Nicaragua,Wool (Clean Eq.),False
Nicaragua,Yams,True
Niger,Abaca,False
Niger,"Alcohol, Non-Food",False
Niger,Apples and products,False
Niger,Asses,True
Niger,Bananas,False
Niger,Barley and products,False
Niger,Beans,True
Niger,Beer,True
Niger,"Beverages, Alcoholic",False
Niger,"Beverages, Fermented",False
Niger,Bovine Meat,True
Niger,Buffaloes,False
Niger,"Butter, Ghee",True
Niger,"Camelids, other",False
Niger,Camels,True
Niger,Cassava and products,True
Niger,Cattle,True
Niger,"Cereals, Other",True
Niger,"Citrus, Other",False
Niger,Cloves,False
Niger,Cocoa Beans and products,False
Niger,Coconut Oil,False
Niger,Coconuts - Incl Copra,False
Niger,Coffee and products,False
Niger,Copra Cake,False
Niger,Cotton lint,True
Niger,Cottonseed,True
Niger,Cottonseed Cake,True
Niger,Cottonseed Oil,True
Niger,Dates,True
Niger,Eggs,True
Niger,"Fats, Animals, Raw",True
Niger,"Fish, Seafood",True
Niger,Fodder crops,False
Niger,"Fruits, Other",True
Niger,Goats,True
Niger,Grapefruit and products,False
Niger,Grapes and products (excl wine),False
Niger,Grazing,True
Niger,Groundnut Cake,True
Niger,Groundnut Oil,True
Niger,Groundnuts,True
Niger,"Hard Fibres, Other",False
Niger,Hides and skins,True
Niger,Honey,False
Niger,Hops,False
Niger,Horses,True
Niger,Jute,False
Niger,Jute-Like Fibres,False
Niger,"Lemons, Limes and products",False
Niger,Maize Germ Oil,False
Niger,Maize and products,True
Niger,"Meat, Other",True
Niger,Milk - Excluding Butter,True
Niger,Millet and products,True
Niger,Mules,False
Niger,Mutton & Goat Meat,True
Niger,Nuts and products,False
Niger,Oats,False
Niger,"Offals, Edible",True
Niger,"Oil, palm fruit",False
Niger,"Oilcrops Oil, Other",False
Niger,"Oilcrops, Other",True
Niger,"Oilseed Cakes, Other",False
Niger,Olive Oil,False
Niger,Olives (including preserved),False
Niger,Onions,True
Niger,"Oranges, Mandarines",False
Niger,Palm Oil,False
Niger,Palm kernels,False
Niger,Palmkernel Cake,False
Niger,Palmkernel Oil,False
Niger,Peas,True
Niger,Pepper,True
Niger,Pigmeat,True
Niger,Pigs,True
Niger,Pimento,True
Niger,Pineapples and products,False
Niger,Plantains,False
Niger,Potatoes and products,True
Niger,Poultry Birds,True
Niger,Poultry Meat,True
Niger,"Pulses, Other and products",True
Niger,Rabbits and hares,False
Niger,Rape and Mustard Cake,False
Niger,Rape and Mustard Oil,False
Niger,Rape and Mustardseed,False
Niger,Rice and products,True
Niger,Ricebran Oil,False
Niger,"Rodents, other",False
Niger,"Roots, Other",False
Niger,Rubber,False
Niger,Rye and products,False
Niger,Seed cotton,True
Niger,Sesame seed,True
Niger,Sesameseed Cake,False
Niger,Sesameseed Oil,False
Niger,Sheep,True
Niger,Silk,False
Niger,Sisal,False
Niger,"Soft-Fibres, Other",False
Niger,Sorghum and products,True
Niger,Soyabean Cake,False
Niger,Soyabean Oil,False
Niger,Soyabeans,False
Niger,"Spices, Other",True
Niger,Sugar (Raw Equivalent),True
Niger,Sugar beet,False
Niger,Sugar cane,True
Niger,Sugar non-centrifugal,False
Niger,Sunflower seed,False
Niger,Sunflowerseed Cake,False
Niger,Sunflowerseed Oil,False
Niger,Sweet potatoes,True
Niger,"Sweeteners, Other",True
Niger,Tea (including mate),False
Niger,Tobacco,True
Niger,Tomatoes and products,True
Niger,"Vegetables, Other",True
Niger,Wheat and products,True
Niger,Wine,False
Niger,Wool (Clean Eq.),False
Niger,Yams,False
Nigeria,Abaca,False
Nigeria,"Alcohol, Non-Food",True
Nigeria,Apples and products,False
Nigeria,Asses,False
Nigeria,Bananas,False
Nigeria,Barley and products,False
Nigeria,Beans,False
Nigeria,Beer,True
Nigeria,"Beverages, Alcoholic",False
Nigeria,"Beverages, Fermented",True
Nigeria,Bovine Meat,True
Nigeria,Buffaloes,False
Nigeria,"Butter, Ghee",True
Nigeria,"Camelids, other",False
Nigeria,Camels,False
Nigeria,Cassava and products,True
